There were 3704 Peaks found from m/z=   106.72    to m/z=   983.50.
NEGATIVE ION MODE
Noise threshold: 0.012182        Peak threshold: 0.017403

Calibration parameters: A = 144217945.493776 , B = -350102700.706502 and Trap Plate Voltage = -1.000000
Center of Mass for the Assigned Window is   391.7691

 There were ,1168 odd peaks, and ,2536 even peaks

Peak Number,Mass,Rel. Abundance,RP,Kendrick Mass,Nom. Mass,Odd/Even,Nom. Z,KMD,Series Fit,DBE,Group,,Molecular Formula
      99, 321.082693,  0.8834, 1287644.40,  320.7242,  321,   0,  -1, 276,  30, 4.0,,O10 ,,C,12,H,17,,,O,10,,,,,,,,,,,,,,,,,
     100, 349.113993,  0.1922, 1163466.00,  348.7242,  349,   0,  -1, 276,  30, 4.0,,O10 ,,C,14,H,21,,,O,10,,,,,,,,,,,,,,,,,
     101, 363.129645,  0.1684, 1115441.72,  362.7242,  363,   0,  -1, 276,  30, 4.0,,O10 ,,C,15,H,23,,,O,10,,,,,,,,,,,,,,,,,
     102, 377.145294,  0.2987, 1085959.20,  376.7242,  377,   0,  -1, 276,  30, 4.0,,O10 ,,C,16,H,25,,,O,10,,,,,,,,,,,,,,,,,
     103, 285.040438,  0.2387, 1402372.31,  284.7222,  285,   0,  -9, 278,  31,11.0,,O6 ,,C,15,H,9,,,O,6,,,,,,,,,,,,,,,,,
     104, 299.056089,  0.2455, 1346539.19,  298.7222,  299,   0,  -9, 278,  31,11.0,,O6 ,,C,16,H,11,,,O,6,,,,,,,,,,,,,,,,,
     105, 313.071736,  0.8761, 1312890.07,  312.7222,  313,   0,  -9, 278,  31,11.0,,O6 ,,C,17,H,13,,,O,6,,,,,,,,,,,,,,,,,
     106, 341.103034,  0.1556, 1184235.95,  340.7222,  341,   0,  -9, 278,  31,11.0,,O6 ,,C,19,H,17,,,O,6,,,,,,,,,,,,,,,,,
     107, 355.118685,  0.1177, 1136059.04,  354.7222,  355,   0,  -9, 278,  31,11.0,,O6 ,,C,20,H,19,,,O,6,,,,,,,,,,,,,,,,,
     108, 369.134340,  0.1042, 1087198.53,  368.7222,  369,   0,  -9, 278,  31,11.0,,O6 ,,C,21,H,21,,,O,6,,,,,,,,,,,,,,,,,
     109, 383.149996,  0.0281, 1109535.78,  382.7222,  383,   0,  -9, 278,  31,11.0,,O6 ,,C,22,H,23,,,O,6,,,,,,,,,,,,,,,,,
     110, 515.287765,  0.8628,  812199.63,  514.7125,  515,   0,  -3, 288,  32, 5.0,,N1 O7 S1 13C1 ,#, C,25,H,44,N,1,O,7,S,1,,,13C,1, ,,,,,,,,,,
     111, 393.103820,  0.0664, 1016199.12,  392.6649,  393,   0, -13, 335,  33, 5.0,,O12 ,,C,15,H,21,,,O,12,,,,,,,,,,,,,,,,,
     112, 407.119474,  0.1287,  995901.09,  406.6649,  407,   0, -13, 335,  33, 5.0,,O12 ,,C,16,H,23,,,O,12,,,,,,,,,,,,,,,,,
     113, 421.135122,  0.8626,  958664.96,  420.6649,  421,   0, -13, 335,  33, 5.0,,O12 ,,C,17,H,25,,,O,12,,,,,,,,,,,,,,,,,
     114, 449.166416,  0.0340,  889083.72,  448.6649,  449,   0, -13, 335,  33, 5.0,,O12 ,,C,19,H,29,,,O,12,,,,,,,,,,,,,,,,,
     115, 345.061564,  0.2873, 1172102.98,  344.6763,  345,   0,  -5, 324,  34,11.0,,O8 ,,C,17,H,13,,,O,8,,,,,,,,,,,,,,,,,
     116, 359.077214,  0.8373, 1133129.58,  358.6763,  359,   0,  -5, 324,  34,11.0,,O8 ,,C,18,H,15,,,O,8,,,,,,,,,,,,,,,,,
     117, 387.108516,  0.2254, 1048396.87,  386.6763,  387,   0,  -5, 324,  34,11.0,,O8 ,,C,20,H,19,,,O,8,,,,,,,,,,,,,,,,,
     118, 401.124166,  0.1884, 1024542.41,  400.6763,  401,   0,  -5, 324,  34,11.0,,O8 ,,C,21,H,21,,,O,8,,,,,,,,,,,,,,,,,
     119, 415.139816,  0.2158,  981069.14,  414.6763,  415,   0,  -5, 324,  34,11.0,,O8 ,,C,22,H,23,,,O,8,,,,,,,,,,,,,,,,,
     120, 429.155461,  0.0601,  937889.12,  428.6763,  429,   0,  -5, 324,  34,11.0,,O8 ,,C,23,H,25,,,O,8,,,,,,,,,,,,,,,,,
     121, 345.082704,  0.0375, 1181112.97,  344.6974,  345,   0,  -5, 303,  35, 6.0,,O10 ,,C,14,H,17,,,O,10,,,,,,,,,,,,,,,,,
     122, 359.098342,  0.1058, 1128117.01,  358.6974,  359,   0,  -5, 303,  35, 6.0,,O10 ,,C,15,H,19,,,O,10,,,,,,,,,,,,,,,,,
     123, 373.113994,  0.2268, 1091045.48,  372.6974,  373,   0,  -5, 303,  35, 6.0,,O10 ,,C,16,H,21,,,O,10,,,,,,,,,,,,,,,,,
     124, 387.129646,  0.8080, 1059157.13,  386.6974,  387,   0,  -5, 303,  35, 6.0,,O10 ,,C,17,H,23,,,O,10,,,,,,,,,,,,,,,,,
     125, 295.104404,  0.8011, 1127922.35,  294.7749,  295,   0, -13, 225,  36, 1.0,,O4 S2 ,,C,12,H,23,,,O,4,S,2,,,,,,,,,,,,,,,
     126, 247.024786,  0.2803, 1606953.89,  246.7490,  247,   0,  -5, 251,  37, 9.0,,O6 ,,C,12,H,7,,,O,6,,,,,,,,,,,,,,,,,
     127, 261.040435,  0.3371, 1492502.90,  260.7490,  261,   0,  -5, 251,  37, 9.0,,O6 ,,C,13,H,9,,,O,6,,,,,,,,,,,,,,,,,
     128, 275.056085,  0.3220, 1427204.02,  274.7490,  275,   0,  -5, 251,  37, 9.0,,O6 ,,C,14,H,11,,,O,6,,,,,,,,,,,,,,,,,
     129, 289.071735,  0.4769, 1390560.35,  288.7490,  289,   0,  -5, 251,  37, 9.0,,O6 ,,C,15,H,13,,,O,6,,,,,,,,,,,,,,,,,
     130, 303.087386,  0.7224, 1338018.46,  302.7490,  303,   0,  -5, 251,  37, 9.0,,O6 ,,C,16,H,15,,,O,6,,,,,,,,,,,,,,,,,
     131, 317.103035,  0.7959, 1300861.50,  316.7490,  317,   0,  -5, 251,  37, 9.0,,O6 ,,C,17,H,17,,,O,6,,,,,,,,,,,,,,,,,
     132, 345.134334,  0.0498, 1124454.65,  344.7490,  345,   0,  -5, 251,  37, 9.0,,O6 ,,C,19,H,21,,,O,6,,,,,,,,,,,,,,,,,
     133, 359.149980,  0.0274, 1161716.85,  358.7490,  359,   0,  -5, 251,  37, 9.0,,O6 ,,C,20,H,23,,,O,6,,,,,,,,,,,,,,,,,
     134, 373.098734,  0.0441, 1129916.07,  372.6822,  373,   0,  -5, 318,  38, 2.0,,O13 ,,C,12,H,21,,,O,13,,,,,,,,,,,,,,,,,
     135, 387.114388,  0.7635, 1058871.48,  386.6822,  387,   0,  -5, 318,  38, 2.0,,O13 ,,C,13,H,23,,,O,13,,,,,,,,,,,,,,,,,
     136, 597.349113,  0.0211,  622700.77,  596.6822,  597,   0,  -5, 318,  38, 2.0,,O13 ,,C,28,H,53,,,O,13,,,,,,,,,,,,,,,,,
     137, 625.380342,  0.0190,  534852.21,  624.6821,  625,   0,  -5, 318,  38, 2.0,,O13 ,,C,30,H,57,,,O,13,,,,,,,,,,,,,,,,,
     138, 343.045921,  0.0942, 1232481.41,  342.6629,  343,   0,  -7, 337,  39,12.0,,O8 ,,C,17,H,11,,,O,8,,,,,,,,,,,,,,,,,
     139, 357.061563,  0.7376, 1137317.10,  356.6629,  357,   0,  -7, 337,  39,12.0,,O8 ,,C,18,H,13,,,O,8,,,,,,,,,,,,,,,,,
     140, 385.092871,  0.2254, 1072222.39,  384.6629,  385,   0,  -7, 337,  39,12.0,,O8 ,,C,20,H,17,,,O,8,,,,,,,,,,,,,,,,,
     141, 399.108517,  0.2261, 1025275.44,  398.6629,  399,   0,  -7, 337,  39,12.0,,O8 ,,C,21,H,19,,,O,8,,,,,,,,,,,,,,,,,
     142, 413.124164,  0.4887,  982522.35,  412.6629,  413,   0,  -7, 337,  39,12.0,,O8 ,,C,22,H,21,,,O,8,,,,,,,,,,,,,,,,,
     143, 427.139813,  0.1518,  943975.44,  426.6629,  427,   0,  -7, 337,  39,12.0,,O8 ,,C,23,H,23,,,O,8,,,,,,,,,,,,,,,,,
     144, 441.155460,  0.0434,  894611.75,  440.6629,  441,   0,  -7, 337,  39,12.0,,O8 ,,C,24,H,25,,,O,8,,,,,,,,,,,,,,,,,
     145, 455.171118,  0.0218,  855319.03,  454.6629,  455,   0,  -7, 337,  39,12.0,,O8 ,,C,25,H,27,,,O,8,,,,,,,,,,,,,,,,,
     146, 357.082700,  0.0603, 1148888.41,  356.6840,  357,   0,  -7, 316,  40, 7.0,,O10 ,,C,15,H,17,,,O,10,,,,,,,,,,,,,,,,,
     147, 371.098344,  0.1230, 1098320.14,  370.6840,  371,   0,  -7, 316,  40, 7.0,,O10 ,,C,16,H,19,,,O,10,,,,,,,,,,,,,,,,,
     148, 385.113996,  0.7314, 1062300.57,  384.6840,  385,   0,  -7, 316,  40, 7.0,,O10 ,,C,17,H,21,,,O,10,,,,,,,,,,,,,,,,,
     149, 413.145294,  0.0506, 1001428.03,  412.6840,  413,   0,  -7, 316,  40, 7.0,,O10 ,,C,19,H,25,,,O,10,,,,,,,,,,,,,,,,,
     150, 427.160937,  0.0371,  959315.26,  426.6840,  427,   0,  -7, 316,  40, 7.0,,O10 ,,C,20,H,27,,,O,10,,,,,,,,,,,,,,,,,
     151, 441.176590,  0.0274,  860200.71,  440.6840,  441,   0,  -7, 316,  40, 7.0,,O10 ,,C,21,H,29,,,O,10,,,,,,,,,,,,,,,,,
     152, 223.024799,  0.0278, 1721015.42,  222.7758,  223,   0,  -1, 224,  41, 7.0,,O6 ,,C,10,H,7,,,O,6,,,,,,,,,,,,,,,,,
     153, 237.040442,  0.1362, 1666628.29,  236.7758,  237,   0,  -1, 224,  41, 7.0,,O6 ,,C,11,H,9,,,O,6,,,,,,,,,,,,,,,,,
     154, 251.056086,  0.7280, 1594655.29,  250.7758,  251,   0,  -1, 224,  41, 7.0,,O6 ,,C,12,H,11,,,O,6,,,,,,,,,,,,,,,,,
     155, 279.087385,  0.1958, 1413726.09,  278.7758,  279,   0,  -1, 224,  41, 7.0,,O6 ,,C,14,H,15,,,O,6,,,,,,,,,,,,,,,,,
     156, 293.103035,  0.1859, 1375434.10,  292.7758,  293,   0,  -1, 224,  41, 7.0,,O6 ,,C,15,H,17,,,O,6,,,,,,,,,,,,,,,,,
     157, 307.118685,  0.2035, 1322740.61,  306.7758,  307,   0,  -1, 224,  41, 7.0,,O6 ,,C,16,H,19,,,O,6,,,,,,,,,,,,,,,,,
     158, 301.035349,  0.1208, 1337756.67,  300.6993,  301,   0,  -7, 301,  42,11.0,,O7 ,,C,15,H,9,,,O,7,,,,,,,,,,,,,,,,,
     159, 315.051000,  0.2746, 1301214.35,  314.6993,  315,   0,  -7, 301,  42,11.0,,O7 ,,C,16,H,11,,,O,7,,,,,,,,,,,,,,,,,
     160, 329.066647,  0.6406, 1241986.84,  328.6993,  329,   0,  -7, 301,  42,11.0,,O7 ,,C,17,H,13,,,O,7,,,,,,,,,,,,,,,,,
     161, 343.082296,  0.6878, 1181859.84,  342.6993,  343,   0,  -7, 301,  42,11.0,,O7 ,,C,18,H,15,,,O,7,,,,,,,,,,,,,,,,,
     162, 371.113601,  0.2123, 1099250.24,  370.6993,  371,   0,  -7, 301,  42,11.0,,O7 ,,C,20,H,19,,,O,7,,,,,,,,,,,,,,,,,
     163, 385.129252,  0.1853, 1046692.07,  384.6993,  385,   0,  -7, 301,  42,11.0,,O7 ,,C,21,H,21,,,O,7,,,,,,,,,,,,,,,,,
     164, 399.144903,  0.0925, 1043294.83,  398.6993,  399,   0,  -7, 301,  42,11.0,,O7 ,,C,22,H,23,,,O,7,,,,,,,,,,,,,,,,,
     165, 205.014249,  0.0350, 1840889.21,  204.7854,  205,   0,  -5, 215,  43, 8.0,,O5 ,,C,10,H,5,,,O,5,,,,,,,,,,,,,,,,,
     166, 219.029889,  0.0659, 1735984.66,  218.7854,  219,   0,  -5, 215,  43, 8.0,,O5 ,,C,11,H,7,,,O,5,,,,,,,,,,,,,,,,,
     167, 233.045529,  0.6680, 1686414.99,  232.7853,  233,   0,  -5, 215,  43, 8.0,,O5 ,,C,12,H,9,,,O,5,,,,,,,,,,,,,,,,,
     168, 261.076822,  0.1713, 1469157.71,  260.7853,  261,   0,  -5, 215,  43, 8.0,,O5 ,,C,14,H,13,,,O,5,,,,,,,,,,,,,,,,,
     169, 275.092470,  0.2020, 1414734.15,  274.7853,  275,   0,  -5, 215,  43, 8.0,,O5 ,,C,15,H,15,,,O,5,,,,,,,,,,,,,,,,,
     170, 289.108121,  0.2540, 1370886.96,  288.7853,  289,   0,  -5, 215,  43, 8.0,,O5 ,,C,16,H,17,,,O,5,,,,,,,,,,,,,,,,,
     171, 285.082696,  0.4566, 1397521.08,  284.7644,  285,   0,  -9, 236,  44, 1.0,,O10 ,,C,9,H,17,,,O,10,,,,,,,,,,,,,,,,,
     172, 299.098350,  0.6606, 1352092.88,  298.7644,  299,   0,  -9, 236,  44, 1.0,,O10 ,,C,10,H,19,,,O,10,,,,,,,,,,,,,,,,,
     173, 341.145286,  0.0390, 1155582.83,  340.7644,  341,   0,  -9, 236,  44, 1.0,,O10 ,,C,13,H,25,,,O,10,,,,,,,,,,,,,,,,,
     174, 489.146037,  0.0368,  769706.03,  488.5999,  489,   0,  -1, 400,  45, 3.0,,O16 ,,C,17,H,29,,,O,16,,,,,,,,,,,,,,,,,
     175, 503.161705,  0.6431,  771000.17,  502.5999,  503,   0,  -1, 400,  45, 3.0,,O16 ,,C,18,H,31,,,O,16,,,,,,,,,,,,,,,,,
     176, 453.124936,  0.0752,  863298.17,  452.6190,  453,   0,  -9, 381,  46, 5.0,,O14 ,,C,17,H,25,,,O,14,,,,,,,,,,,,,,,,,
     177, 467.140585,  0.6429,  847333.90,  466.6190,  467,   0,  -9, 381,  46, 5.0,,O14 ,,C,18,H,27,,,O,14,,,,,,,,,,,,,,,,,
     178, 495.171889,  0.0217,  776871.37,  494.6191,  495,   0,  -9, 381,  46, 5.0,,O14 ,,C,20,H,31,,,O,14,,,,,,,,,,,,,,,,,
     179, 509.187507,  0.0175,  722786.30,  508.6190,  509,   0,  -9, 381,  46, 5.0,,O14 ,,C,21,H,33,,,O,14,,,,,,,,,,,,,,,,,
     180, 277.023464,  0.6288, 1424061.01,  276.7142,  277,   0,  -3, 286,  47, 0.0,,O10 S1 ,,C,6,H,13,,,O,10,S,1,,,,,,,,,,,,,,,
     181, 221.009147,  0.0405, 1829325.32,  220.7624,  221,   0,  -3, 238,  48, 8.0,,O6 ,,C,10,H,5,,,O,6,,,,,,,,,,,,,,,,,
     182, 249.040436,  0.3434, 1587812.86,  248.7624,  249,   0,  -3, 238,  48, 8.0,,O6 ,,C,12,H,9,,,O,6,,,,,,,,,,,,,,,,,
     183, 263.056087,  0.1493, 1474233.73,  262.7624,  263,   0,  -3, 238,  48, 8.0,,O6 ,,C,13,H,11,,,O,6,,,,,,,,,,,,,,,,,
     184, 277.071736,  0.2330, 1416747.34,  276.7624,  277,   0,  -3, 238,  48, 8.0,,O6 ,,C,14,H,13,,,O,6,,,,,,,,,,,,,,,,,
     185, 291.087383,  0.3083, 1371753.34,  290.7624,  291,   0,  -3, 238,  48, 8.0,,O6 ,,C,15,H,15,,,O,6,,,,,,,,,,,,,,,,,
     186, 305.103037,  0.6113, 1329960.80,  304.7624,  305,   0,  -3, 238,  48, 8.0,,O6 ,,C,16,H,17,,,O,6,,,,,,,,,,,,,,,,,
     187, 417.103825,  0.1603,  973937.66,  416.6381,  417,   0,  -3, 362,  49, 7.0,,O12 ,,C,17,H,21,,,O,12,,,,,,,,,,,,,,,,,
     188, 431.119468,  0.6099,  924332.37,  430.6381,  431,   0,  -3, 362,  49, 7.0,,O12 ,,C,18,H,23,,,O,12,,,,,,,,,,,,,,,,,
     189, 459.150742,  0.1176,  854861.17,  458.6381,  459,   0,  -3, 362,  49, 7.0,,O12 ,,C,20,H,27,,,O,12,,,,,,,,,,,,,,,,,
     190, 473.166406,  0.0868,  823686.19,  472.6381,  473,   0,  -3, 362,  49, 7.0,,O12 ,,C,21,H,29,,,O,12,,,,,,,,,,,,,,,,,
     191, 487.182035,  0.0814,  786512.09,  486.6381,  487,   0,  -3, 362,  49, 7.0,,O12 ,,C,22,H,31,,,O,12,,,,,,,,,,,,,,,,,
     192, 501.197744,  0.0153,  767573.43,  500.6382,  501,   0,  -3, 362,  49, 7.0,,O12 ,,C,23,H,33,,,O,12,,,,,,,,,,,,,,,,,
     193, 333.061562,  0.1991, 1228472.15,  332.6897,  333,   0,  -3, 310,  50,10.0,,O8 ,,C,16,H,13,,,O,8,,,,,,,,,,,,,,,,,
     194, 347.077211,  0.6089, 1169853.26,  346.6897,  347,   0,  -3, 310,  50,10.0,,O8 ,,C,17,H,15,,,O,8,,,,,,,,,,,,,,,,,
     195, 375.108520,  0.2390, 1093793.27,  374.6897,  375,   0,  -3, 310,  50,10.0,,O8 ,,C,19,H,19,,,O,8,,,,,,,,,,,,,,,,,
     196, 389.124163,  0.1669, 1049818.81,  388.6897,  389,   0,  -3, 310,  50,10.0,,O8 ,,C,20,H,21,,,O,8,,,,,,,,,,,,,,,,,
     197, 403.139816,  0.1228,  999828.49,  402.6897,  403,   0,  -3, 310,  50,10.0,,O8 ,,C,21,H,23,,,O,8,,,,,,,,,,,,,,,,,
     198, 417.155463,  0.1435,  961893.49,  416.6897,  417,   0,  -3, 310,  50,10.0,,O8 ,,C,22,H,25,,,O,8,,,,,,,,,,,,,,,,,
     199, 287.077217,  0.5809, 1382338.32,  286.7567,  287,   0,  -7, 243,  51, 5.0,,O8 ,,C,12,H,15,,,O,8,,,,,,,,,,,,,,,,,
     200, 361.092866,  0.5785, 1127411.80,  360.6897,  361,   0,  -3, 310,  52,10.0,,O8 ,,C,18,H,17,,,O,8,,,,,,,,,,,,,,,,,
     201, 279.051001,  0.1213, 1410719.80,  278.7395,  279,   0,  -1, 261,  53, 8.0,,O7 ,,C,13,H,11,,,O,7,,,,,,,,,,,,,,,,,
     202, 293.066649,  0.2423, 1377891.01,  292.7395,  293,   0,  -1, 261,  53, 8.0,,O7 ,,C,14,H,13,,,O,7,,,,,,,,,,,,,,,,,
     203, 307.082300,  0.4116, 1335639.28,  306.7395,  307,   0,  -1, 261,  53, 8.0,,O7 ,,C,15,H,15,,,O,7,,,,,,,,,,,,,,,,,
     204, 321.097949,  0.5771, 1284147.27,  320.7395,  321,   0,  -1, 261,  53, 8.0,,O7 ,,C,16,H,17,,,O,7,,,,,,,,,,,,,,,,,
     205, 349.129250,  0.0869, 1160396.27,  348.7395,  349,   0,  -1, 261,  53, 8.0,,O7 ,,C,18,H,21,,,O,7,,,,,,,,,,,,,,,,,
     206, 363.144904,  0.0303, 1146921.94,  362.7395,  363,   0,  -1, 261,  53, 8.0,,O7 ,,C,19,H,23,,,O,7,,,,,,,,,,,,,,,,,
     207, 333.082689,  0.2576, 1218493.45,  332.7108,  333,   0,  -3, 289,  54, 5.0,,O10 ,,C,13,H,17,,,O,10,,,,,,,,,,,,,,,,,
     208, 347.098341,  0.2710, 1161240.25,  346.7108,  347,   0,  -3, 289,  54, 5.0,,O10 ,,C,14,H,19,,,O,10,,,,,,,,,,,,,,,,,
     209, 361.113996,  0.2518, 1131096.95,  360.7108,  361,   0,  -3, 289,  54, 5.0,,O10 ,,C,15,H,21,,,O,10,,,,,,,,,,,,,,,,,
     210, 375.129645,  0.5719, 1093609.89,  374.7108,  375,   0,  -3, 289,  54, 5.0,,O10 ,,C,16,H,23,,,O,10,,,,,,,,,,,,,,,,,
     211, 359.117896,  0.5715, 1071624.27,  358.7170,  359,   0,  -5, 283,  55, 4.0,,O2 S3 ,,C,17,H,27,,,O,2,S,3,,,,,,,,,,,,,,,
     212, 293.087778,  0.5665, 1379730.94,  292.7606,  293,   0,  -1, 239,  56, 3.0,,O9 ,,C,11,H,17,,,O,9,,,,,,,,,,,,,,,,,
     213, 321.119076,  0.1390, 1283393.70,  320.7606,  321,   0,  -1, 239,  56, 3.0,,O9 ,,C,13,H,21,,,O,9,,,,,,,,,,,,,,,,,
     214, 457.155424,  0.5431, 1051057.95,  456.6450,  457,   0,  -5, 355,  57, 0.0,,,No Hit
     215, 213.040458,  0.0278, 1897116.13,  212.8026,  213,   0, -11, 197,  58, 5.0,,O6 ,,C,9,H,9,,,O,6,,,,,,,,,,,,,,,,,
     216, 227.056098,  0.0751, 1769292.75,  226.8026,  227,   0, -11, 197,  58, 5.0,,O6 ,,C,10,H,11,,,O,6,,,,,,,,,,,,,,,,,
     217, 241.071741,  0.5398, 1627103.11,  240.8026,  241,   0, -11, 197,  58, 5.0,,O6 ,,C,11,H,13,,,O,6,,,,,,,,,,,,,,,,,
     218, 309.061564,  0.1149, 1325933.03,  308.7165,  309,   0, -13, 283,  59, 8.0,,O8 ,,C,14,H,13,,,O,8,,,,,,,,,,,,,,,,,
     219, 323.077213,  0.2259, 1267785.16,  322.7165,  323,   0, -13, 283,  59, 8.0,,O8 ,,C,15,H,15,,,O,8,,,,,,,,,,,,,,,,,
     220, 337.092860,  0.5345, 1210309.62,  336.7165,  337,   0, -13, 283,  59, 8.0,,O8 ,,C,16,H,17,,,O,8,,,,,,,,,,,,,,,,,
     221, 365.124164,  0.1111, 1107189.69,  364.7165,  365,   0, -13, 283,  59, 8.0,,O8 ,,C,18,H,21,,,O,8,,,,,,,,,,,,,,,,,
     222, 379.139817,  0.0478, 1044029.74,  378.7165,  379,   0, -13, 283,  59, 8.0,,O8 ,,C,19,H,23,,,O,8,,,,,,,,,,,,,,,,,
     223, 377.085592,  0.5299, 1093097.88,  376.6646,  377,   0,  -1, 335,  60, 0.0,,,No Hit
     224, 339.050996,  0.5092, 1207197.89,  338.6725,  339,   0, -11, 328,  61,13.0,,O7 ,,C,18,H,11,,,O,7,,,,,,,,,,,,,,,,,
     225, 367.082308,  0.1373, 1097624.24,  366.6725,  367,   0, -11, 328,  61,13.0,,O7 ,,C,20,H,15,,,O,7,,,,,,,,,,,,,,,,,
     226, 381.097954,  0.1825, 1068507.28,  380.6725,  381,   0, -11, 328,  61,13.0,,O7 ,,C,21,H,17,,,O,7,,,,,,,,,,,,,,,,,
     227, 395.113604,  0.2325, 1033617.68,  394.6725,  395,   0, -11, 328,  61,13.0,,O7 ,,C,22,H,19,,,O,7,,,,,,,,,,,,,,,,,
     228, 409.129246,  0.1147,  989201.69,  408.6725,  409,   0, -11, 328,  61,13.0,,O7 ,,C,23,H,21,,,O,7,,,,,,,,,,,,,,,,,
     229, 423.144899,  0.0386,  945567.33,  422.6725,  423,   0, -11, 328,  61,13.0,,O7 ,,C,24,H,23,,,O,7,,,,,,,,,,,,,,,,,
     230, 437.160553,  0.0197,  899115.14,  436.6725,  437,   0, -11, 328,  61,13.0,,O7 ,,C,25,H,25,,,O,7,,,,,,,,,,,,,,,,,
     231, 351.108512,  0.5068, 1156140.42,  350.7165,  351,   0, -13, 283,  62, 8.0,,O8 ,,C,17,H,19,,,O,8,,,,,,,,,,,,,,,,,
     232, 383.040839,  0.0425, 1077908.20,  382.6132,  383,   0,  -9, 387,  63,14.0,,O9 ,,C,19,H,11,,,O,9,,,,,,,,,,,,,,,,,
     233, 397.056489,  0.0469, 1030943.01,  396.6132,  397,   0,  -9, 387,  63,14.0,,O9 ,,C,20,H,13,,,O,9,,,,,,,,,,,,,,,,,
     234, 411.072128,  0.1217,  996470.49,  410.6132,  411,   0,  -9, 387,  63,14.0,,O9 ,,C,21,H,15,,,O,9,,,,,,,,,,,,,,,,,
     235, 425.087774,  0.2044,  943932.94,  424.6132,  425,   0,  -9, 387,  63,14.0,,O9 ,,C,22,H,17,,,O,9,,,,,,,,,,,,,,,,,
     236, 439.103420,  0.5026,  907229.42,  438.6132,  439,   0,  -9, 387,  63,14.0,,O9 ,,C,23,H,19,,,O,9,,,,,,,,,,,,,,,,,
     237, 467.134709,  0.0866,  833327.58,  466.6132,  467,   0,  -9, 387,  63,14.0,,O9 ,,C,25,H,23,,,O,9,,,,,,,,,,,,,,,,,
     238, 481.150357,  0.0707,  825623.17,  480.6132,  481,   0,  -9, 387,  63,14.0,,O9 ,,C,26,H,25,,,O,9,,,,,,,,,,,,,,,,,
     239, 495.165999,  0.0597,  764506.36,  494.6132,  495,   0,  -9, 387,  63,14.0,,O9 ,,C,27,H,27,,,O,9,,,,,,,,,,,,,,,,,
     240, 509.181691,  0.0230,  800377.08,  508.6132,  509,   0,  -9, 387,  63,14.0,,O9 ,,C,28,H,29,,,O,9,,,,,,,,,,,,,,,,,
     241, 293.009457,  0.4931, 1382629.76,  292.6823,  293,   0,  -1, 318,  64, 4.0,,N2 O3 S3 ,,C,9,H,13,N,2,O,3,S,3,,,,,,,,,,,,,,,
     242, 335.040799,  0.0277, 1350255.90,  334.6667,  335,   0,  -1, 333,  65,10.0,,O9 ,,C,15,H,11,,,O,9,,,,,,,,,,,,,,,,,
     243, 349.056482,  0.0655, 1143643.40,  348.6668,  349,   0,  -1, 333,  65,10.0,,O9 ,,C,16,H,13,,,O,9,,,,,,,,,,,,,,,,,
     244, 363.072132,  0.2174, 1120007.98,  362.6668,  363,   0,  -1, 333,  65,10.0,,O9 ,,C,17,H,15,,,O,9,,,,,,,,,,,,,,,,,
     245, 377.087781,  0.4832, 1086281.12,  376.6668,  377,   0,  -1, 333,  65,10.0,,O9 ,,C,18,H,17,,,O,9,,,,,,,,,,,,,,,,,
     246, 405.119082,  0.1490, 1016365.36,  404.6668,  405,   0,  -1, 333,  65,10.0,,O9 ,,C,20,H,21,,,O,9,,,,,,,,,,,,,,,,,
     247, 419.134732,  0.1476,  955833.50,  418.6668,  419,   0,  -1, 333,  65,10.0,,O9 ,,C,21,H,23,,,O,9,,,,,,,,,,,,,,,,,
     248, 433.150374,  0.1359,  917427.16,  432.6668,  433,   0,  -1, 333,  65,10.0,,O9 ,,C,22,H,25,,,O,9,,,,,,,,,,,,,,,,,
     249, 447.166026,  0.0317,  864139.06,  446.6668,  447,   0,  -1, 333,  65,10.0,,O9 ,,C,23,H,27,,,O,9,,,,,,,,,,,,,,,,,
     250, 335.061952,  0.0646, 1235142.34,  334.6879,  335,   0,  -1, 312,  66, 5.0,,O11 ,,C,12,H,15,,,O,11,,,,,,,,,,,,,,,,,
     251, 349.077611,  0.0303, 1142414.42,  348.6879,  349,   0,  -1, 312,  66, 5.0,,O11 ,,C,13,H,17,,,O,11,,,,,,,,,,,,,,,,,
     252, 363.093261,  0.1957, 1123148.24,  362.6879,  363,   0,  -1, 312,  66, 5.0,,O11 ,,C,14,H,19,,,O,11,,,,,,,,,,,,,,,,,
     253, 377.108909,  0.1826, 1077695.99,  376.6879,  377,   0,  -1, 312,  66, 5.0,,O11 ,,C,15,H,21,,,O,11,,,,,,,,,,,,,,,,,
     254, 391.124557,  0.4639, 1050587.29,  390.6879,  391,   0,  -1, 312,  66, 5.0,,O11 ,,C,16,H,23,,,O,11,,,,,,,,,,,,,,,,,
     255, 405.140208,  0.4822, 1004384.77,  404.6879,  405,   0,  -1, 312,  66, 5.0,,O11 ,,C,17,H,25,,,O,11,,,,,,,,,,,,,,,,,
     256, 189.040466,  0.0112, 2375882.23,  188.8294,  189,   0,  -7, 171,  67, 3.0,,O6 ,,C,7,H,9,,,O,6,,,,,,,,,,,,,,,,,
     257, 203.056109,  0.0362, 1864872.17,  202.8294,  203,   0,  -7, 171,  67, 3.0,,O6 ,,C,8,H,11,,,O,6,,,,,,,,,,,,,,,,,
